"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRINITY_DN10023_c0_g1_i2",267.719160663475,0.0327457354757755,0.122379153272638,0.267576091189518,0.789025636543535,0.998006252723636
"TRINITY_DN100480_c0_g1_i1",4.1912893882036,0.752725967957253,0.653742371015171,1.15141071059594,0.249563309569146,0.998006252723636
"TRINITY_DN100570_c0_g1_i1",3.53308144296864,1.39155047868335,0.643386999805098,2.16285140841343,0.0305526101292788,0.998006252723636
"TRINITY_DN1005_c0_g1_i4",4.18528160274677,0.538941054458369,0.548790460622946,0.98205251936523,0.32607397513749,0.998006252723636
"TRINITY_DN10065_c0_g1_i2",5.87686999731524,-0.114560863186869,0.462566928026053,-0.247663324474457,0.804394910748943,0.998006252723636
"TRINITY_DN10067_c0_g2_i1",4.62479966138404,0.762516267187421,0.524129224817395,1.45482493835958,0.145717732302753,0.998006252723636
"TRINITY_DN10076_c0_g1_i1",8.0607695161703,-0.720526923124659,0.431134275009938,-1.67123554050081,0.0946751628395314,0.998006252723636
"TRINITY_DN10080_c0_g1_i3",15.2843105303683,-0.304286304654799,0.325735311090422,-0.934152037849932,0.350225472198532,0.998006252723636
"TRINITY_DN10096_c0_g1_i1",14.4568083796518,-0.03168448467909,0.31075573101254,-0.101959454056895,0.918788858280552,0.998006252723636
"TRINITY_DN101012_c0_g1_i1",8.51534069773579,-0.121797108435589,0.405577111451114,-0.30030567553433,0.763944004467624,0.998006252723636
"TRINITY_DN10106_c0_g1_i1",25.7669001579999,-0.131427251670866,0.258269705908124,-0.508875987637586,0.610839152181909,0.998006252723636
"TRINITY_DN101243_c1_g1_i2",12.3750304316934,-0.128121886340038,0.338342445772035,-0.378675179366536,0.704929087084204,0.998006252723636
"TRINITY_DN10130_c0_g1_i1",9.55784778743375,-0.215864606841958,0.371955503549825,-0.580350619312834,0.561678198241425,0.998006252723636
"TRINITY_DN10135_c0_g1_i2",9.48822510140759,0.490017625025731,0.366499768360355,1.33702028576435,0.181216015283222,0.998006252723636
"TRINITY_DN10143_c0_g1_i2",5.76056427725782,-0.732263455569862,0.522586688660863,-1.40122867929587,0.161145700755615,0.998006252723636
"TRINITY_DN101526_c0_g1_i1",17.5590299099408,-0.433163664457962,0.303964885538816,-1.4250450794345,0.154144170637899,0.998006252723636
"TRINITY_DN10161_c0_g1_i7",15.225310493608,0.185098360115847,0.323820791356208,0.571607398464529,0.567587982045836,0.998006252723636
"TRINITY_DN10188_c0_g1_i5",6.01115183990331,0.183970315584982,0.481941265243353,0.381727668603119,0.70266337486576,0.998006252723636
"TRINITY_DN10190_c0_g1_i1",7.13099063467795,-0.00995642157356161,0.455162406318586,-0.0218744374213382,0.982548115877981,0.998006252723636
"TRINITY_DN10191_c0_g1_i2",25.208486773896,0.247095372301334,0.23878539845347,1.0348010133856,0.300761849575616,0.998006252723636
"TRINITY_DN10197_c1_g1_i1",8.71798278565462,0.116162137998142,0.402039612204328,0.288932071546983,0.772633360358971,0.998006252723636
"TRINITY_DN1020_c0_g1_i3",15.9051426826402,0.13750425138355,0.301900028083745,0.455462863837186,0.648776278379063,0.998006252723636
"TRINITY_DN10216_c0_g1_i1",14.8829512670731,-0.0708917251111198,0.305368489996858,-0.232151408653359,0.816420417031227,0.998006252723636
"TRINITY_DN102218_c1_g1_i1",5.52459538808604,-0.254862132660064,0.488333785196476,-0.521901495219142,0.601738917202444,0.998006252723636
"TRINITY_DN102300_c0_g1_i1",9.75351486258069,0.242414060467087,0.41362841508487,0.586067232391052,0.55783033522289,0.998006252723636
"TRINITY_DN102396_c1_g1_i2",4.22880569023743,-0.646847679200701,0.586193002972811,-1.10347219417545,0.269822160228962,0.998006252723636
"TRINITY_DN10242_c0_g1_i6",4.96271427488789,0.471882533324511,0.524927493716212,0.898948024200124,0.368680346178698,0.998006252723636
"TRINITY_DN102468_c0_g1_i1",5.99723583001284,0.264270125481755,0.445679158983,0.592960474267623,0.55320760467876,0.998006252723636
"TRINITY_DN1024_c0_g1_i3",4.4834465123517,-0.116714621474638,0.531725328765585,-0.219501714815043,0.826259244206828,0.998006252723636
"TRINITY_DN102515_c0_g1_i1",9.75198542554628,-0.84891454897696,0.41077624199071,-2.06661063177106,0.0387708581894759,0.998006252723636
"TRINITY_DN102531_c0_g1_i1",4.71638642818597,0.0467975763831621,0.505805240077783,0.0925209402258574,0.926284154681041,0.998006252723636
"TRINITY_DN102577_c0_g1_i1",21.2745146513116,0.334152241899711,0.261607684134839,1.27730285524595,0.201495345988968,0.998006252723636
"TRINITY_DN1025_c0_g1_i1",4.94354743688196,0.376383522386344,0.532777244167492,0.706455702653881,0.479904791023622,0.998006252723636
"TRINITY_DN10275_c0_g1_i1",3.26060199212929,0.248718624337232,0.678613861791607,0.366509790531821,0.713984708321724,0.998006252723636
"TRINITY_DN102880_c0_g1_i2",23.1622874066939,-0.225065727893738,0.249700014334602,-0.901344473261205,0.367405194607079,0.998006252723636
"TRINITY_DN10289_c0_g1_i1",54.2097241696121,0.151817225767218,0.177842827936753,0.853659534818068,0.393293661161813,0.998006252723636
"TRINITY_DN103118_c0_g1_i1",3.630195807591,-0.0313019241483373,0.609156901766835,-0.0513856513117513,0.959018218262461,0.998006252723636
"TRINITY_DN103248_c0_g1_i2",5.1400153194111,-0.187531528911445,0.530401635995176,-0.353565140423418,0.723664802845017,0.998006252723636
"TRINITY_DN103269_c0_g1_i3",8.1614370634203,0.524599340858045,0.386932177743846,1.35579145657236,0.175165530365492,0.998006252723636
"TRINITY_DN10327_c0_g1_i6",16.3425279323465,0.20183767134703,0.285533766352628,0.706878468089007,0.479642005826573,0.998006252723636
"TRINITY_DN103305_c0_g1_i1",5.01472690175357,0.228176219200602,0.505654027889726,0.451249681828626,0.651809606141845,0.998006252723636
"TRINITY_DN10336_c0_g1_i6",8.12303884052941,0.1283424312765,0.444327231497467,0.288846647647414,0.772698733143432,0.998006252723636
"TRINITY_DN103381_c0_g1_i1",5.75416893036482,-0.0228482766023293,0.468546439493712,-0.0487641665296145,0.961107239150264,0.998006252723636
"TRINITY_DN10343_c0_g1_i1",17.4488393288305,-0.163735327803166,0.293165392828222,-0.558508377211854,0.576497285710435,0.998006252723636
"TRINITY_DN1034_c0_g1_i8",4.04412168507224,0.044450869482013,0.599855046428346,0.0741026848847603,0.940928678907981,0.998006252723636
"TRINITY_DN10351_c0_g1_i2",57.226878311749,0.0705780789212086,0.180882280930999,0.390187908721318,0.696397601907452,0.998006252723636
"TRINITY_DN103784_c0_g1_i1",26.774755861185,-0.178790867232305,0.225066406176193,-0.794391620988243,0.426967480584904,0.998006252723636
"TRINITY_DN10381_c0_g1_i1",17.7170887275869,0.37701515081512,0.313128047096055,1.20402868510679,0.228578491676252,0.998006252723636
"TRINITY_DN10381_c0_g1_i5",4.53833729528692,0.385220733821561,0.547239007138792,0.703935079181701,0.481473204407889,0.998006252723636
"TRINITY_DN104011_c0_g1_i10",16.7254565740132,-0.308493317570651,0.308489669051246,-1.00001182703919,0.317304784302279,0.998006252723636
"TRINITY_DN1040_c0_g1_i1",3.49059436948706,-0.590702867977061,0.638452879834772,-0.925209810518721,0.354856781363757,0.998006252723636
"TRINITY_DN10410_c0_g1_i1",6.02046078005031,-0.0601064498842663,0.471989212030815,-0.127347084111622,0.898665695901156,0.998006252723636
"TRINITY_DN10415_c0_g1_i1",9.66020602232283,0.0138093515228495,0.3839652084407,0.0359651114717657,0.971310177958449,0.998006252723636
"TRINITY_DN104169_c0_g1_i1",5.80583287118343,0.0860032518318622,0.47699040206125,0.180303946285315,0.856913957756833,0.998006252723636
"TRINITY_DN10416_c0_g1_i1",5.52476515742812,0.126597484006463,0.480945467043144,0.263226275496025,0.792376179788436,0.998006252723636
"TRINITY_DN10419_c0_g1_i1",20.1030391356658,-0.213410472764799,0.285934617948302,-0.746361088755556,0.455449318078591,0.998006252723636
"TRINITY_DN104222_c0_g1_i2",17.6844610250596,-0.126025536189513,0.26769662018162,-0.470777464818234,0.637799658848542,0.998006252723636
"TRINITY_DN10423_c0_g1_i2",5.16713845763974,0.548728522338104,0.502300781246802,1.09243015902954,0.274644072880375,0.998006252723636
"TRINITY_DN10425_c0_g1_i10",4.69858141050389,-0.133582872074604,0.5205759239687,-0.256605935703311,0.797482992378864,0.998006252723636
"TRINITY_DN10441_c0_g1_i1",7.56353562519707,-0.612206532118257,0.413277815097463,-1.48134380737055,0.138514980468916,0.998006252723636
"TRINITY_DN104445_c0_g1_i5",5.20674643462376,0.289809269793975,0.464124213640729,0.62442178467834,0.532350622056375,0.998006252723636
"TRINITY_DN104466_c0_g1_i2",3.34044591888267,-0.914885936783587,0.740269862514646,-1.2358816468305,0.216502560026434,0.998006252723636
"TRINITY_DN1044_c0_g1_i1",31.2209872798195,-0.479755235435668,0.247926445683427,-1.93507083971292,0.052981603297793,0.998006252723636
"TRINITY_DN10457_c0_g1_i2",8.79016100536534,-0.397710747615846,0.381865384518723,-1.04149463067226,0.297646043874395,0.998006252723636
"TRINITY_DN10465_c0_g2_i2",8.08062142718171,-0.614406770086652,0.431891745328191,-1.42259438095944,0.154853773842566,0.998006252723636
"TRINITY_DN10467_c0_g1_i1",7.93270037318927,0.0914223298792603,0.4104448026441,0.222739645599882,0.823738143654265,0.998006252723636
"TRINITY_DN10471_c0_g1_i1",11.541964262355,-0.39148748165945,0.383537590506347,-1.02072780178498,0.307383418748186,0.998006252723636
"TRINITY_DN104793_c0_g1_i1",3.1844098633988,-0.585442437015857,0.654739183014077,-0.894161296901136,0.371235596704925,0.998006252723636
"TRINITY_DN10488_c0_g1_i1",8.60853394968418,0.0826310599155925,0.403081508447165,0.204998389119663,0.837573383596337,0.998006252723636
"TRINITY_DN104922_c0_g1_i1",7.69514271746677,-0.386060702423831,0.430670042734169,-0.896418752446468,0.370029155581753,0.998006252723636
"TRINITY_DN10492_c0_g1_i1",6.08612805987137,0.130434473756882,0.484361363164911,0.269291656346406,0.787705252382765,0.998006252723636
"TRINITY_DN10502_c0_g1_i3",8.45172910647299,-0.218238618751017,0.434881296191806,-0.501834916015248,0.615783650069624,0.998006252723636
"TRINITY_DN10506_c0_g1_i1",3.77096785379655,-0.701753899566069,0.579817225956009,-1.21030191610642,0.226163062706678,0.998006252723636
"TRINITY_DN10508_c0_g1_i4",8.22058978673542,0.144957171076313,0.412694942695653,0.351245329369624,0.725404305890192,0.998006252723636
"TRINITY_DN10515_c0_g1_i2",6.27911839287127,0.157428745712852,0.434472726313455,0.362344368652666,0.717094706169799,0.998006252723636
"TRINITY_DN10527_c0_g1_i1",7.42713519764061,0.211680584400156,0.404865240365317,0.522842080019397,0.601084153580447,0.998006252723636
"TRINITY_DN10528_c0_g1_i2",6.02181471680754,0.020941206535884,0.47522627987743,0.0440657586135287,0.964851986926535,0.998006252723636
"TRINITY_DN10532_c0_g1_i2",11.2295256794727,0.509721907891614,0.336220458905547,1.51603477536983,0.129510559338515,0.998006252723636
"TRINITY_DN10535_c0_g1_i4",3.96424259004872,0.922416222833808,0.612490712800901,1.50600850519941,0.132064990314343,0.998006252723636
"TRINITY_DN10546_c0_g1_i5",3.5393548034899,0.387247989147333,0.580299804269764,0.667324004416368,0.50456519666526,0.998006252723636
"TRINITY_DN10564_c0_g1_i1",34.1743029716301,-0.0196663301834306,0.234056922089783,-0.0840237067455188,0.933037583157769,0.998006252723636
"TRINITY_DN105665_c0_g1_i4",6.38778466604815,-0.684847936364837,0.471015084788319,-1.4539830219506,0.14595101335142,0.998006252723636
"TRINITY_DN1060_c1_g1_i1",6.17341387671204,0.147142911748884,0.446851557683449,0.329288125371425,0.741937918691357,0.998006252723636
"TRINITY_DN10617_c0_g1_i1",15.394639979617,-0.182447930948876,0.347269659467119,-0.525378264340281,0.599320260343739,0.998006252723636
"TRINITY_DN10626_c0_g1_i4",4.51220575678304,0.188415557847303,0.533349916380417,0.353268186720617,0.72388739322447,0.998006252723636
"TRINITY_DN10636_c0_g1_i1",4.96196603080762,0.331427981880817,0.524146196816758,0.632319730437126,0.527177973424818,0.998006252723636
"TRINITY_DN106497_c0_g1_i2",14.9634972659756,-0.291254358342761,0.325261762207752,-0.895446044336222,0.370548696335791,0.998006252723636
"TRINITY_DN10652_c1_g1_i1",8.68472589164413,0.0404821079526924,0.39319869894476,0.102955854282671,0.917998007873625,0.998006252723636
"TRINITY_DN10655_c0_g1_i1",4.96374036990504,0.268208381267076,0.521249688367948,0.51454876089585,0.606868378373796,0.998006252723636
"TRINITY_DN10705_c0_g1_i1",11.4696368710036,-0.322611743798623,0.367862708026053,-0.87698953103932,0.380492324394471,0.998006252723636
"TRINITY_DN107254_c0_g1_i1",3.33738182505133,-0.292173836187431,0.65021104981908,-0.449352308406213,0.653177529174824,0.998006252723636
"TRINITY_DN10739_c0_g1_i10",25.7790312562796,0.0907763846872098,0.250379939457109,0.362554543642903,0.716937671860476,0.998006252723636
"TRINITY_DN107506_c0_g1_i2",4.6062663353243,0.0860355756375904,0.528987466108006,0.162641992768925,0.870800321729324,0.998006252723636
"TRINITY_DN10767_c0_g1_i2",72.6055612713322,-0.49196044401863,0.209120639741927,-2.35251979252623,0.0186466973784428,0.998006252723636
"TRINITY_DN107694_c0_g1_i2",3.20649287840044,-0.0444810425819834,0.664165000231893,-0.0669728795803044,0.946603293671435,0.998006252723636
"TRINITY_DN10773_c0_g1_i1",13.6280938959176,-0.248011109289148,0.331817753453548,-0.747431705229321,0.454803013150338,0.998006252723636
"TRINITY_DN10774_c0_g1_i1",6.01862623334186,0.218001300282662,0.428454181907225,0.508808898333654,0.610886181582832,0.998006252723636
"TRINITY_DN10775_c0_g2_i1",7.28223422099683,-0.429924197527275,0.426227858118285,-1.00867221449416,0.313131861552426,0.998006252723636
"TRINITY_DN107789_c0_g1_i2",4.3011013140438,-0.532568881217192,0.558042657167641,-0.954351561438437,0.339905716435961,0.998006252723636
"TRINITY_DN1077_c2_g2_i1",7.27541996356102,0.322477887309389,0.448012919724584,0.719795954785483,0.471650635939443,0.998006252723636
"TRINITY_DN10786_c0_g1_i1",5.49058150580168,-0.761650328479915,0.52506808011677,-1.45057442514984,0.146898401071836,0.998006252723636
"TRINITY_DN1078_c0_g1_i2",5.56948074979544,0.517015017140573,0.460832847232108,1.12191442134802,0.261898828320241,0.998006252723636
"TRINITY_DN107902_c0_g1_i1",4.93774108630442,-1.08402877339717,0.590568709021478,-1.83556757552109,0.0664216363178784,0.998006252723636
"TRINITY_DN1079_c0_g1_i1",13.8216438800016,-0.409086751965829,0.337274361115995,-1.21291980396084,0.225160483212361,0.998006252723636
"TRINITY_DN10815_c0_g1_i2",3.22231209424775,0.24903776003394,0.640077228965942,0.389074550326163,0.697220999070325,0.998006252723636
"TRINITY_DN10817_c0_g1_i4",16.0020347230251,0.0597821093815748,0.304463422352918,0.196352353000481,0.844334387054298,0.998006252723636
"TRINITY_DN108288_c0_g1_i4",9.069947014097,-0.139960250436612,0.382834178843997,-0.365589746608401,0.714671227260337,0.998006252723636
"TRINITY_DN1082_c0_g1_i6",29.2020484757945,0.363946894484249,0.218939309905465,1.66231863360397,0.0964489035908987,0.998006252723636
"TRINITY_DN10846_c0_g1_i1",9.30274042969113,-0.125562936820646,0.422128608699583,-0.297451852902027,0.766121561128643,0.998006252723636
"TRINITY_DN10857_c0_g1_i1",9.56205513449289,-0.0232333968569952,0.393704722117009,-0.0590122382380017,0.952942360396445,0.998006252723636
"TRINITY_DN10858_c0_g2_i1",27.4604793911513,-0.169711795410768,0.239573112982129,-0.708392495711437,0.478701551306353,0.998006252723636
"TRINITY_DN10858_c1_g1_i5",15.8373744564376,0.0615162988183799,0.299958369340026,0.205082788500715,0.837507443421202,0.998006252723636
"TRINITY_DN10859_c0_g2_i1",5.0137868994946,0.123568356085657,0.502176504316114,0.246065586548972,0.805631462116837,0.998006252723636
"TRINITY_DN108600_c0_g1_i1",5.6902591123613,0.0105098486035435,0.481795673655532,0.0218139123662153,0.982596396364672,0.998006252723636
"TRINITY_DN108601_c0_g1_i4",11.4832332638729,-0.12779413082797,0.374054297771061,-0.341645936404094,0.732617362805343,0.998006252723636
"TRINITY_DN10861_c0_g1_i6",3.44037667789701,0.219002227426846,0.595132248926792,0.367989178576317,0.712881303165002,0.998006252723636
"TRINITY_DN10873_c0_g1_i4",34.6336693467688,-0.288317856716047,0.215171930227026,-1.33994176848182,0.180264277322842,0.998006252723636
"TRINITY_DN10876_c0_g1_i2",75.5589226596276,0.0866913338576326,0.19888054509523,0.435896501672006,0.662911823420778,0.998006252723636
"TRINITY_DN10878_c0_g1_i2",3.51505907903057,-0.501588756886189,0.683086869299811,-0.734297172774432,0.462767640635323,0.998006252723636
"TRINITY_DN10879_c0_g1_i1",6.6419136810435,0.352131485527466,0.434546472358252,0.810342524739583,0.417743341140492,0.998006252723636
"TRINITY_DN10884_c0_g1_i5",4.44853130652502,0.0946123706185208,0.522299125228478,0.181145948841352,0.856253019177072,0.998006252723636
"TRINITY_DN10896_c0_g1_i3",3.6813127795759,1.08702794031959,0.661659231496253,1.64288184699157,0.100407381585016,0.998006252723636
"TRINITY_DN10898_c0_g1_i1",16.0635685158491,0.0710817625845635,0.340599593366044,0.208695970192107,0.834685586197417,0.998006252723636
"TRINITY_DN109181_c0_g1_i1",4.50834068269659,-0.0339018407713217,0.538093222892736,-0.063003656855347,0.949763592359097,0.998006252723636
"TRINITY_DN10918_c0_g1_i1",18.069223712854,-0.109817401955037,0.283316499800404,-0.387613859526017,0.698301810881428,0.998006252723636
"TRINITY_DN10929_c0_g1_i1",6.4880689530858,-0.159235139369025,0.47006941960947,-0.338748135331408,0.734799475481327,0.998006252723636
"TRINITY_DN109406_c0_g1_i3",4.89687757589647,-1.13831901993559,0.57899428568471,-1.96602807329857,0.049295367860499,0.998006252723636
"TRINITY_DN10941_c0_g1_i10",8.95468756746975,-0.218302346620082,0.386350214808369,-0.565037466663143,0.572048280528747,0.998006252723636
"TRINITY_DN109488_c0_g1_i1",5.02641629894981,0.440360389846157,0.511236344863412,0.861363622267131,0.38903780495833,0.998006252723636
"TRINITY_DN10955_c0_g1_i5",4.8303767028205,0.14125715352555,0.510558398740704,0.276671882930458,0.78203206354841,0.998006252723636
"TRINITY_DN10958_c0_g1_i2",5.01188279178537,0.280215235607479,0.570001480759447,0.491604399402843,0.622999032759034,0.998006252723636
"TRINITY_DN10964_c0_g1_i1",5.47761726703016,-0.796437931823682,0.502466205647902,-1.58505770710832,0.112953223541118,0.998006252723636
"TRINITY_DN10976_c0_g1_i1",3.88196699539171,0.361560940785899,0.586751385712681,0.616208073112156,0.537757200878751,0.998006252723636
"TRINITY_DN10987_c0_g1_i2",21.6644598036771,-0.313656185166572,0.277524974052281,-1.13019084584252,0.258395816227831,0.998006252723636
"TRINITY_DN10998_c0_g1_i1",6.74323787817008,-0.146095828645768,0.448243615092458,-0.325929525210601,0.744477676498462,0.998006252723636
"TRINITY_DN110048_c0_g1_i2",4.67558429250191,-0.0754906117592535,0.530013693682823,-0.142431436506298,0.886739232764375,0.998006252723636
"TRINITY_DN11013_c0_g1_i1",7.47520831698853,0.254671920509272,0.44959397459664,0.566448695709845,0.571088799789027,0.998006252723636
"TRINITY_DN11024_c0_g1_i1",5.91737492561353,0.0770834638484728,0.456372180098877,0.168904826389225,0.865871502835781,0.998006252723636
"TRINITY_DN110312_c0_g1_i1",7.16783867371627,-0.823919324518875,0.48595739871542,-1.69545587061093,0.0899889748800056,0.998006252723636
"TRINITY_DN1103_c0_g1_i1",6.20906346884555,0.267936307017044,0.519309543303859,0.515947204267473,0.605891283880353,0.998006252723636
"TRINITY_DN110567_c0_g1_i1",3.16807427956144,-0.668174494177734,0.640442746316972,-1.04330090085373,0.296808954007127,0.998006252723636
"TRINITY_DN110658_c0_g1_i1",13.3015314717949,0.264907003191194,0.324097332561621,0.817368662362646,0.413717778729259,0.998006252723636
"TRINITY_DN11070_c0_g1_i2",3.34796926114268,0.896073085037206,0.597439566284427,1.49985560984859,0.13365180871875,0.998006252723636
"TRINITY_DN110720_c0_g1_i1",6.08778323618666,-0.352306370038351,0.448334959727895,-0.785810614126933,0.43197844734712,0.998006252723636
"TRINITY_DN110721_c0_g1_i1",3.13368631103503,0.35315160123913,0.686843623222525,0.514165945928445,0.60713597444806,0.998006252723636
"TRINITY_DN11085_c0_g1_i3",8.59306869326878,-0.382107205819897,0.446868597514399,-0.855077326859121,0.392508340628804,0.998006252723636
"TRINITY_DN110930_c0_g1_i2",26.6345942688315,-0.355842736914831,0.242847829262148,-1.46529099311285,0.142841542823411,0.998006252723636
"TRINITY_DN11093_c0_g1_i1",5.5835458644859,-0.152729847967465,0.537655736668957,-0.284066248253393,0.776359611926565,0.998006252723636
"TRINITY_DN11102_c0_g1_i17",4.82722647414629,0.175031480443078,0.5550588042841,0.315338625551267,0.752504560907154,0.998006252723636
"TRINITY_DN111035_c0_g1_i1",3.7929905706067,-0.219708894528158,0.632667917463382,-0.347273646195083,0.728385747525123,0.998006252723636
"TRINITY_DN111198_c0_g1_i1",5.43846666047349,-0.119011916325316,0.548161829517192,-0.21711091491018,0.828121907972273,0.998006252723636
"TRINITY_DN111304_c0_g1_i4",3.598523727337,-0.352941005127742,0.546976373855495,-0.645258226858962,0.518759858479585,0.998006252723636
"TRINITY_DN11147_c0_g2_i2",3.92872590654164,-0.327688408138367,0.607651367923871,-0.539270419579508,0.589700276437596,0.998006252723636
"TRINITY_DN11169_c0_g1_i1",11.1757742581986,-0.157859869283735,0.380099732180186,-0.415311708793579,0.67791373086815,0.998006252723636
"TRINITY_DN111706_c0_g1_i1",4.9910627273396,-0.258880380328776,0.515299535556314,-0.502388149931651,0.615394513037431,0.998006252723636
"TRINITY_DN11170_c0_g1_i1",22.8805986433715,-0.0986102676571639,0.253608613253082,-0.388828543290674,0.69740298459104,0.998006252723636
"TRINITY_DN11193_c0_g1_i5",5.50432854783879,-0.00920233002846099,0.492895547423103,-0.0186699394558776,0.985104408913079,0.998006252723636
"TRINITY_DN112164_c0_g1_i1",5.23994222659566,-0.781868320966451,0.528871951065421,-1.47836980084,0.139308823960913,0.998006252723636
"TRINITY_DN11226_c0_g1_i1",9.35479068851933,-0.128646410932311,0.392501469062225,-0.327760329763036,0.743092884099886,0.998006252723636
"TRINITY_DN112284_c0_g1_i1",5.78026332611578,-0.20402641371339,0.4519691277894,-0.451416703417977,0.65168924690602,0.998006252723636
"TRINITY_DN11229_c0_g1_i3",4.32624048240741,0.191464086881643,0.57663308141484,0.332037985770539,0.739860576082494,0.998006252723636
"TRINITY_DN112313_c0_g1_i1",8.50345155101471,-0.270066478430533,0.391724554474331,-0.689429537530383,0.490553000861641,0.998006252723636
"TRINITY_DN112353_c0_g1_i1",3.43053355745988,-0.583629176485869,0.649504395884228,-0.898576176210975,0.368878453147107,0.998006252723636
"TRINITY_DN11243_c1_g1_i3",6.11547862854873,-0.233434193563947,0.457798116900724,-0.509906408406151,0.610117032110282,0.998006252723636
"TRINITY_DN11248_c0_g1_i1",4.0086465269406,-0.142222478562008,0.543987375810051,-0.261444446849939,0.793749784924245,0.998006252723636
"TRINITY_DN11253_c0_g1_i1",8.8132094554728,-0.0579369827183493,0.409587653995344,-0.141451975305408,0.88751289663974,0.998006252723636
"TRINITY_DN112551_c0_g1_i1",9.07014580819573,0.036182338855447,0.395265313673278,0.0915393726790681,0.927064022672787,0.998006252723636
"TRINITY_DN112559_c0_g1_i1",3.50811998599861,0.302827021823679,0.590235887914867,0.513061011748167,0.607908643060821,0.998006252723636
"TRINITY_DN112762_c0_g1_i3",3.36140257970709,-1.12331053786845,0.666310760390911,-1.68586582214195,0.0918216462414361,0.998006252723636
"TRINITY_DN11303_c0_g1_i1",4.15892985542677,-0.502413127492105,0.619579385252254,-0.810893873248469,0.417426619012233,0.998006252723636
"TRINITY_DN11318_c0_g1_i1",45.8937584754168,-0.21662627148617,0.239867684750451,-0.90310735984107,0.366468918267261,0.998006252723636
